職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
Senior Java Engineer/Programmer：資深Java軟體工程師,"HUNG YANG SOFTWARE TECH. CO., LTD._鴻揚科技有限公司",台北市南港區,"月薪50,000元以上",//www.104.com.tw/job/619iu?jobsource=jolist_b_relevance,"【職務說明】
1.與專案團隊合作準時達交客戶所需專案系統。
2.帶領PG進行Java程式開發。
3.具備良好溝通能力，針對專案需求滿足客戶。 
4.能獨立作業處理程式問題，找尋最佳解決方案。

【應徵條件】
1.三年以上Java專案開發工作經驗(具Web專案實務開發相關經驗尤佳) 。
2.具備獨立的Web系統設計、使用及呼叫Web Service等程式應用開發經驗/能力。
3.熟悉或專精 Java/J2EE架構、JQuery、JavaScript、SQL等技術及關聯式資料庫。
4.快速的技術問題診斷及解決方案處理/決定。
5.能自我管理與客戶服務導向。
6.具團隊合作精神，熱心幫助他人解決問題，協助團隊成長。
7.熟悉UML、OOAD者佳。",大學以上,資訊工程相關、資訊管理相關、數學及電算機科學學科類,[],"1.    有時間進度觀念。
2.    具備獨立思考分析能力與高情商。
3.    可配合加班與國內外出差。
4.    專精C、C++、C# 其一或以上程式語言。
5.    熟悉電機元件特性與控制之應用。
6.    熟悉各種通訊協定與串接模組之應用。
7.    有實質作品開發經驗者佳。
"
軟體工程師 Software Engineer,甲尚股份有限公司,新北市新店區,待遇面議,//www.104.com.tw/job/2gr2o?jobsource=jolist_b_relevance,"想成為最頂尖的程式高手嗎?  我們不作曇花一現只求免費下載量的 App，也不作代工設計的程式碼生產線， 我們只作符合使用者需求的動畫編輯工具。 與精通 Pipeline 的技術視覺專家， 美學涵養豐富的 Art，以及國內外 Power User 切磋琢磨，RD 不只是 RD，你是視覺團隊的理性實踐者!
 
1. 加入產品開發團隊，開發2D/3D動畫相關軟體產品或共用模組。
2. 進行新技術研究，並將研究成果實踐至各創新產品中。
3. 透過持續優化的產品開發循環，與不同屬性的團隊共同進行研發，持續交付穩定而優質的產品。
4. 進行軟體品質改善及控管之相關活動及測試: Code review / Code refactoring 及 Integration Test / Unit Test ",大學以上,資訊工程相關、資訊管理相關、數學及電算機科學學科類,"['C', 'C++']"," 1. 兩年以上C++程式寫作經驗，熟悉Visual Studio開發環境。 
2 .具備良好溝通表達能力及團隊合作精神 
3. 具備良好英文技術文件閱讀能力 
4. 具以下條件者尤佳
* 從事 Computer Vision、Image Processing、Computer Graphics 或 Deep Learning 相關研究經驗一年以上，並曾發表相關研究論文。
* Qt相關應用程式開發經驗 
* SVN/Git 版本控制使用經驗
* 熟悉 Web Service API 串接 "
線上事業部-EC籌備處-自動化測試工程師,全聯福利中心_全聯實業股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7l7jm?jobsource=jolist_b_relevance,"Job Description：
1.訂定測試計畫與測試案例，產生測試報告
2.開發維護自動化測試腳本，並匯集到CI環境中
3.與團隊協作了解功能設計、評估與預防風險
4.其他-主管交辦事項
人選經歷與職能條件：
1. 孰悉QA流程，包括測試計畫與方法
2. JavaScript 或 Python 經驗
3. Cypress 或 Selenium 等測試自動化工具使用經驗
4. API測試經驗
5. Git使用經驗，理解CI/CD流程，有建置CI/CD經驗者佳
6. 能與產品開發團隊一同協作
【加分條件】
1. 有 Appium 使用經驗
2. TypeScript 撰寫經驗
",專科、大學、碩士,不拘,[],歡迎2~3年資以上的自動測試工程師加入我們的團隊，若您己具豐富手動測試經驗並具有挑戰QA自動化工程師發展也請主動投遞履歷讓我們更了解你唷！
軟體工程師,台灣銘板股份有限公司,桃園市龜山區,"月薪40,000元以上",//www.104.com.tw/job/5ix2r?jobsource=jolist_b_relevance,"1.晶片卡、票證卡等相關程式開發與維護
2.晶片卡讀寫設備程式開發、整合與維護
3.晶片卡個人化作業設備相關程式開發與維護
4.加解密程式開發、應用與維護",大學、碩士,資訊工程相關、電機電子工程相關、資訊管理相關,"['C#', 'Visual Basic', 'Visual Basic .net']","&&&&薪資4萬以上，條件必須有相關經驗1年以上才可談。
1.對程式設計有興趣、熱忱者，將安排培訓，提升專業能力。
2.若有相關經驗，薪資將酌情給予加級。
"
Android工程師 Android Developer,軟領科技股份有限公司,台北市內湖區,"月薪40,000~60,000元",//www.104.com.tw/job/76f22?jobsource=jolist_b_relevance,"【 工作內容 】
你的日常會是:

1. 維護提升應用程式的效能、修復錯誤
2. 與產品管理、專案管理協作、設計、釋出功能
3. 建立、發佈無伺服器架構的手機應用程式
4. 為手機團隊導入技術、共同成長

【 能力要求 】
1. Kotlin + Java
2. RxJava
3. Retrofit/OkHttp
4. Dagger 2 or Hilt
5. Room
6. Coroutines
7. 至少一個在Play Store上架的應用程式

【 加分條件 】 
1. 熟悉AWS infrastructure
2. BLE 經驗
3. 有意願學習Flutter（我們也使用Flutter開發用於服務客戶的小工具）",大學、碩士,資訊工程相關、電機電子工程相關、資訊管理相關,"['Android', 'Java', 'Kotlin', 'AWS']","“In SoftChef, Don’t need to PROVE yourself, but IMPROVE yourself everyday.”
Our core values：
Curious(保持好奇)、Passion(激發熱情)、Sharing(樂於分享)、Execute(高效執行)
我們是群為尋找更快更完整IoT解決方案而生的團隊，降低物聯網導入的難度與門檻，並且帶給合作夥伴更多IoT附加價值與長期效益，是我們持續前進、不斷突破技術的動力。

We understand the hiring information is posted in Mandarin, but if you would like to know more about this position and detail job functions, please free to contact us.
持有經濟部能力鑑定(iPAS)證書者優先面試! MAD
"
助理工程師,埃立思科技股份有限公司,台中市西區,"月薪25,250~38,005元",//www.104.com.tw/job/74bc2?jobsource=jolist_b_relevance,"★公司積極擴編，熱誠招攬優秀人才★
**來信請附上您開發的專案作品、相關DEMO或敘述


▍公司介紹 ▍
EILIS埃立思科技｜一站式會員運營解決方案，專注在為企業提供0-1的會員運營解決方案，提供培訓課程、顧問服務、會員管理系統等，幫助從入門會員經營，到實際規劃操作，都可以有對應的解決方案。

EILIS埃立思科技至2017年6月成立以來，間接服務的會員數超過全台1/3的人數，服務國家也跨足東南亞與歐美，客群跨足『連鎖餐飲』、『OMO電商』、『百貨通路』、『內部培訓』、『連鎖飯店』等產業，也非常感謝路易莎咖啡、大苑子、六月初一、梨子咖啡館、塔木德酒店集團等客戶，一路的支持與認同。

【你的工作內容】
- 協助撰寫開發/技術文件
- 根據主管排程，開發小型功能
- 處理不同平台 / 瀏覽器顯示效果
- 使用Github, BitBucket程式版本管理


【應徵條件】
- 熟練HTML、HTML5、CSS、RWD 等前端網頁技術及工具使用
- 熟悉JavaScript、JQuery，有行動裝置開發經驗優先錄用
- 了解程式版本控制的重要性


【加分條件】
- FB/Google等社群平台的資料串接與應用經驗
- 有網頁開發經驗佳（接案、實習），有相關作品優先考量
- 對MVC架構, 資料流, 物件導向等後端知識有概念 or 實作經驗
- 有與其他網站Web API串接經驗

**來信請附上您開發的專案作品、相關DEMO或敘述",專科以上,資訊工程相關、資訊管理相關,"['MySQL', 'PostgreSQL', 'JavaScript']","“In SoftChef, Don’t need to PROVE yourself, but IMPROVE yourself everyday.”
Our core values：
Curious(保持好奇)、Passion(激發熱情)、Sharing(樂於分享)、Execute(高效執行)
我們是群為尋找更快更完整IoT解決方案而生的團隊，降低物聯網導入的難度與門檻，並且帶給合作夥伴更多IoT附加價值與長期效益，是我們持續前進、不斷突破技術的動力。

We understand the hiring information is posted in Mandarin, but if you would like to know more about this position and detail job functions, please free to contact us.
持有經濟部能力鑑定(iPAS)證書者優先面試! MAD
"
軟體設計工程師,摩揪台灣股份有限公司,台北市中正區,"月薪42,000~80,000元",//www.104.com.tw/job/7e90n?jobsource=jolist_b_relevance,"本公司為香港金融科技（fintech）及行銷科技 (martech) 公司，由於業務擴展的須要，我們積極尋找軟體設計工程師加入我們位於台灣的專業團隊。我們的 IT 團隊管理整個系統發展生命周期，以設計和開發符合業務規範的 RESTful API/基於 Web 的應用程序。

工作內容:
1.  開發系統發展生命周期以設計和開發符合業務規範的 RESTful API/ Web-based 應用程式
2.  執行 RESTful API / 基於 Web 的應用程序的系統設計、開發、測試、文檔編制和實施
3.  執行、維繫及增強系統
4.  參與前端團隊基礎技術建設，包括跨端解決方案的建設，不斷提升開發效率以及程式碼質量

需求與技術:
1.  資訊工程或相關科系學士或以上之學歷
2.  歡迎應屆畢業生應徵
3.  具有C#, NET Core framework和MS SQL development程式語言經驗 
4.  熟悉MS Azure, CSS, HTML, JavaScript, Bootstrap
5.  具備MVC/MVVM和mobile UI/UX知識及工程化思維
6.  具有使用RESTful API用於將移動設備連接到後端服務的經驗
7.  具有UI/UX design 經驗
6.  有彈性、樂於接受領導、能溝通、樂於助人、習慣團隊合作
7.  有溝通分析和獨立解決問題的能力  

",大學,電機電子工程相關、資訊工程相關,"['Android', 'C#', 'MS SQL', 'HTML', 'JavaScript', 'CSS']","“In SoftChef, Don’t need to PROVE yourself, but IMPROVE yourself everyday.”
Our core values：
Curious(保持好奇)、Passion(激發熱情)、Sharing(樂於分享)、Execute(高效執行)
我們是群為尋找更快更完整IoT解決方案而生的團隊，降低物聯網導入的難度與門檻，並且帶給合作夥伴更多IoT附加價值與長期效益，是我們持續前進、不斷突破技術的動力。

We understand the hiring information is posted in Mandarin, but if you would like to know more about this position and detail job functions, please free to contact us.
持有經濟部能力鑑定(iPAS)證書者優先面試! MAD
"
3D影像處理工程師,碁仕科技股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/71kwe?jobsource=jolist_b_relevance,"3D 點雲(point cloud)處理與演算法開發，點雲基本處理包含對位、分群、切割等等。
手眼校正演算法開發及優化。


未來機器人的應用勢必會越來越多，我們期望利用3D視覺、機器手臂、AI甚至是自走車。能夠在未來幫助人類做更多的事情，將自動化導入到各個領域、各種不同的應用。

https://reurl.cc/OqnzWD
這是目前我們研發部主要開發的一個產品，透過3D相機拍攝到的影像搭配機械手臂進行夾取。同時手臂的路徑會避開箱子，並且能夠判斷樣品的正反面。


我們正在朝著這個方向前進，希望能找到同樣有興趣、熱忱的夥伴，一起努力。

每年獎金2~8個月。",大學,電機電子工程相關、資訊工程相關,['C++'],"1. 熟練 C++
2. 具備團隊合作、獨立研究開發能力
3. 對於工作內容抱有熱忱
4. 無3D相關經驗可、無工作經驗可

加分能力：
1. 熟悉OpenCV、PCL或相關影像處理軟體
2. 具備3D點雲處理相關經驗
3. 熟悉Photogrammetry"
區塊鏈工程師,跨鏈科技股份有限公司,台北市中正區,"年薪840,000~1,400,000元",//www.104.com.tw/job/7bzdu?jobsource=jolist_b_relevance,"職缺條件							
	1. 熟練掌握 Ethereum 等主流區塊鏈技術相關機制和原理						
	2. 需理解基本區塊鏈技術包含ERC20, ERC721, ERC1115						
	3. 熟悉 Solidity語法、web3.js與ethers.js						
	4. 熟悉智能合約項目的架構設計、代碼開發、安全測試、部署上線等流程 						
	5. 熟悉且精通任NodeJS與其框架Express or NestJS						
	6. 熟悉區塊鏈加密算法、共識機制、安全協議、智能合約等底層協議與運行機制						
	7. 對智能合約、密碼學、演算法等區塊鏈相關技術有熱情者						
							
工作內容							
	1. 智能合約項目的架構設計、合約開發、安全測試、合約部署上線等流程						
	2. 跨平台API程式與後端資料庫程式串接、開發與整合						
	3. 區塊鏈節點與節點API操作及開發						
	4. 公鏈進行硬分岔、共識機制改變或套件更新，對既有產品進行更新						
	5. Follow與研究最新區塊鏈技術及相關應用開發						",大學以上,不拘,"['Go', 'JavaScript', 'Node.js']","加分項目					
	1. 具備AWS / GCP / Azure 任一雲端平台經驗				
	2. 其他區塊鏈開發經驗 ( Polygon、Solana、BSC、Cronos等區塊鏈/智能合約)				
	3. 具有Golang、Rust、C++ 語言開發經驗				
	4. 具備Linux操作指令經驗				
	5. 虛擬化容器經驗 (Docker，k8s，serverless)				"
C#程式設計工程師,精藤股份有限公司,台北市中山區,"月薪34,000~42,000元",//www.104.com.tw/job/2zraj?jobsource=jolist_b_relevance,"精藤公司為【全家便利商店股份有限公司】之子公司，精藤做為集團資訊整合的中心，不但承擔著集團「系統整合」及「Know-How彙整」的責任，同時也扮演了集團最堅強的技術發展領航者及實踐者。

而支援這團隊成長的背後，除了穩定成長的零售通路資訊發展需求以外，亦包含了精藤二十年來不斷精進的程式開發技術以及重視團隊合作的組織文化。

在精藤，除了可以學習各項資訊系統規劃、開發、監控與維護（如：物流管理系統、帳務管理系統、商品管理系統，與情報分析系統......等數以百計的資訊系統，精藤皆自行開發與維護），更有完善的公司治理與開發標準，可做為所有資訊人員執行專案時的後盾。

除此之外，精藤近年來亦不斷追求更多新領域的發展，例如：雲端科技應用、大數據資料分析以及行動裝置管理技術等等，誠摯的歡迎所有對於零售流通有興趣的伙伴一同加入精藤的大家庭。

本公司C#程式設計工程師之職務為負責C#﹒NET 相關專案之系統軟體開發，並配合系統分析師完成各項客戶需求及系統測試。

此職缺需要熟悉C#.NET Oracle SQL server開發技術，若您對於相關技術不夠熟悉，本公司亦具備有完善的教育訓練制度可以協助大家提升自我能力，並共同為全家集團盡一份心力。。",大學、碩士,不拘,[],"1. 需具備C#.NET Oracle SQL server開發經驗。
2. 熟悉Win Form VB者對本職缺具有加分效果。
3. 擁有二年相關工作經驗者對本職缺具有加分效果，無工作經驗者亦可。
4. 具團隊精神，且樂於學習者對本職缺具有加分效果。
5. 本公司具有完善訓練體制，無相關工作經驗亦可由公司訓練培養。
6. 歡迎所有勇於接受挑戰、對零售通路有興趣者加入。"
